policy,observation_condition,physical_condition,seed,success,steps,path_length,collisions,tortuosity,actual_odor_detection_percentage,final_distance_to_source
ppo_normal,odor_wind_blind,normal,5013,False,600,96.00000000000006,0,nan,78.33333333333333,14.096811159994157
ppo_normal,odor_wind_blind,normal,5014,False,600,96.00000000000011,0,nan,79.0,14.000584710210811
ppo_normal,odor_wind_blind,normal,5015,False,600,95.99999999999997,0,nan,78.83333333333333,14.007477737589262
ppo_normal,odor_wind_blind,normal,5016,False,600,96.00000000000006,0,nan,42.66666666666667,14.109939622356585
ppo_normal,odor_wind_blind,normal,5017,False,600,95.99999999999994,0,nan,79.0,14.003021517543408
ppo_normal,odor_wind_blind,normal,5018,False,600,96.00000000000003,0,nan,79.5,14.040989721362337
ppo_normal,odor_wind_blind,normal,5019,False,600,95.99999999999997,0,nan,78.33333333333333,14.008119474454848
ppo_normal,odor_wind_blind,normal,5020,False,600,96.00000000000006,0,nan,76.66666666666667,14.131283082794095
ppo_normal,odor_wind_blind,normal,5021,False,600,96.00000000000004,0,nan,45.83333333333333,14.108619607966679
ppo_normal,odor_wind_blind,normal,5022,False,600,96.00000000000014,0,nan,39.33333333333333,14.102578043434018
ppo_normal,odor_wind_blind,normal,5023,False,600,96.00000000000003,0,nan,48.16666666666667,14.08805128416889
ppo_normal,odor_wind_blind,normal,5024,False,600,95.99999999999997,0,nan,78.16666666666666,14.076036210215085
ppo_normal,odor_wind_blind,normal,5025,False,600,95.99999999999996,0,nan,46.666666666666664,14.086055316913496
ppo_normal,odor_wind_blind,normal,5026,False,600,95.99999999999991,0,nan,54.0,14.07929476666745
ppo_normal,odor_wind_blind,normal,5027,False,600,95.99999999999999,0,nan,72.16666666666667,14.027686894691175
ppo_normal,odor_wind_blind,normal,5028,False,600,95.99999999999999,0,nan,77.33333333333333,14.078520742279165
ppo_normal,odor_wind_blind,normal,5029,False,600,95.99999999999999,0,nan,77.33333333333333,14.009220590131823
ppo_normal,odor_wind_blind,normal,5030,False,600,96.00000000000003,0,nan,78.33333333333333,14.025412574643518
ppo_normal,odor_wind_blind,normal,5031,False,600,95.99999999999994,0,nan,38.0,14.110541052080992
ppo_normal,odor_wind_blind,normal,5032,False,600,95.99999999999997,0,nan,79.83333333333333,14.0139412427651
ppo_normal,odor_wind_blind,normal,5033,False,600,95.99999999999993,0,nan,79.5,14.007560166169993
ppo_normal,odor_wind_blind,normal,5034,False,600,96.00000000000006,0,nan,79.66666666666666,14.049066706890327
ppo_normal,odor_wind_blind,normal,5035,False,600,96.00000000000006,0,nan,58.333333333333336,14.075017518908062
ppo_normal,odor_wind_blind,normal,5036,False,600,96.00000000000003,0,nan,59.333333333333336,14.054516857954683
ppo_normal,odor_wind_blind,normal,5037,False,600,95.99999999999994,0,nan,79.66666666666666,14.083605323278155
ppo_normal,odor_wind_blind,normal,5038,False,600,95.99999999999994,0,nan,79.33333333333333,14.001387199149159
ppo_normal,odor_wind_blind,normal,5039,False,600,96.00000000000009,0,nan,80.0,14.01232099146857
ppo_normal,odor_wind_blind,normal,5040,False,600,95.99999999999991,0,nan,75.66666666666667,14.1151897039398
ppo_normal,odor_wind_blind,normal,5041,False,600,96.00000000000007,0,nan,79.0,14.040925122065817
ppo_normal,odor_wind_blind,normal,5042,False,600,96.00000000000003,0,nan,37.833333333333336,14.12990743213222
ppo_normal,odor_wind_blind,normal,5043,False,600,96.00000000000006,0,nan,78.5,14.005403916478976
ppo_normal,odor_wind_blind,normal,5044,False,600,95.9999999999999,0,nan,76.5,14.078173461699699
ppo_normal,odor_wind_blind,normal,5045,False,600,95.99999999999997,0,nan,79.83333333333333,14.097871262933468
ppo_normal,odor_wind_blind,normal,5046,False,600,95.99999999999991,0,nan,75.66666666666667,14.016687990469013
ppo_normal,odor_wind_blind,normal,5047,False,600,96.00000000000001,0,nan,78.33333333333333,14.075154222983153
ppo_normal,odor_wind_blind,normal,5048,False,600,96.0,0,nan,77.16666666666666,14.010258790173589
ppo_normal,odor_wind_blind,normal,5049,False,600,96.00000000000009,0,nan,77.5,14.052254570991142
ppo_robust,unmasked,normal,5000,True,207,24.480000000000004,0,1.7081494552477903,74.39613526570048,0.3824202388345704
ppo_robust,unmasked,normal,5001,True,136,21.119999999999997,0,1.4831276165028644,11.029411764705882,0.39873094138606974
ppo_robust,unmasked,normal,5002,True,420,47.52,0,3.3302250100583777,65.0,0.43691540731069894
ppo_robust,unmasked,normal,5003,True,261,30.559999999999985,0,2.1317103845802365,78.544061302682,0.37805405152122323
ppo_robust,unmasked,normal,5004,True,105,16.160000000000004,0,1.1322663479661597,50.476190476190474,0.30418075236389
ppo_robust,unmasked,normal,5005,True,345,34.400000000000006,0,2.368042979634781,61.73913043478261,0.41817963791620344
ppo_robust,unmasked,normal,5006,True,259,29.12,0,2.0243969816075813,61.38996138996139,0.4333727949115331
ppo_robust,unmasked,normal,5007,False,600,14.720000000000002,0,3.2049022474809323,0.0,11.363280934037352
ppo_robust,unmasked,normal,5008,True,104,15.839999999999991,0,1.1336370174820087,47.11538461538461,0.43706890487338934
ppo_robust,unmasked,normal,5009,True,348,39.52,0,2.7613796003175093,60.05747126436781,0.4204976730877006
ppo_robust,unmasked,normal,5010,False,600,13.279999999999996,0,3.9500672020106227,0.0,11.793485359977906
ppo_robust,unmasked,normal,5011,True,149,22.239999999999974,0,1.5459422553760382,17.449664429530202,0.3509107954617696
