policy,observation_condition,physical_condition,seed,success,steps,path_length,collisions,tortuosity,actual_odor_detection_percentage,final_distance_to_source
ppo_robust,unmasked,normal,4032,False,600,23.199999999999974,0,5.923665531145995,0.0,11.872066734036716
ppo_robust,unmasked,normal,4033,True,101,15.519999999999987,0,1.11674737592631,48.51485148514851,0.41170620053365387
ppo_robust,unmasked,normal,4034,True,377,43.20000000000003,0,2.973904654360919,57.824933687002655,0.4492772547251566
ppo_robust,unmasked,normal,4035,True,115,16.96000000000001,0,1.181720603209359,50.43478260869565,0.3861097571658836
ppo_robust,unmasked,normal,4036,True,371,40.15999999999994,0,2.8157405000048654,61.18598382749326,0.42118929685324497
ppo_robust,unmasked,normal,4037,False,600,5.600000000000001,0,1.161070115862064,0.0,11.284693650237658
ppo_robust,unmasked,normal,4038,True,109,16.479999999999997,0,1.140971474661199,51.37614678899083,0.41975811003074853
ppo_robust,unmasked,normal,4039,True,346,39.04000000000002,0,2.7508296482904946,58.092485549132945,0.42823088054232683
ppo_robust,unmasked,normal,4040,True,218,25.76000000000002,0,1.820179678292068,74.77064220183486,0.32794868697813023
ppo_robust,unmasked,normal,4041,False,600,5.599999999999991,0,1.2132071547210654,0.0,11.34809779432616
ppo_robust,unmasked,normal,4042,False,600,5.759999999999996,0,1.1097251919708493,0.0,11.495084325558954
ppo_robust,unmasked,normal,4043,True,99,15.359999999999992,0,1.088609337077833,49.494949494949495,0.4310996636167121
ppo_robust,unmasked,normal,4044,False,600,13.120000000000001,0,3.3559593261624263,0.0,11.85345952391234
ppo_robust,unmasked,normal,4045,True,291,29.599999999999973,0,2.06192015833847,75.60137457044674,0.402195768941757
ppo_robust,unmasked,normal,4046,False,600,5.119999999999997,0,1.1901518164625975,0.0,11.806439347722051
ppo_robust,unmasked,normal,4047,False,600,13.920000000000016,0,3.195098658861715,0.0,11.617171071246334
ppo_robust,unmasked,normal,4048,True,239,27.68,0,1.908822372982701,78.24267782426779,0.4287658472166538
ppo_robust,unmasked,normal,4049,True,374,42.39999999999998,0,3.0799244151148315,14.705882352941178,0.35428210882808453
ppo_robust,odor_blind,normal,4000,True,413,63.68000000000003,0,4.414709440981927,30.024213075060537,0.44808719735180685
ppo_robust,odor_blind,normal,4001,True,273,42.4,0,2.93007395281361,27.472527472527474,0.44379469937080274
ppo_robust,odor_blind,normal,4002,False,600,90.71999999999997,0,7.48460157419153,28.666666666666668,2.0979454006277543
ppo_robust,odor_blind,normal,4003,False,600,80.48000000000002,0,5.190722096145275,30.333333333333336,4.042216866462648
ppo_robust,odor_blind,normal,4004,True,279,43.040000000000006,0,2.961353004300414,24.372759856630825,0.4136751363608007
ppo_robust,odor_blind,normal,4005,True,270,41.91999999999999,0,2.890298347683818,28.888888888888886,0.4296809641622208
ppo_robust,odor_blind,normal,4006,True,527,80.64000000000007,0,5.602848586645372,32.25806451612903,0.3959667508045222
ppo_robust,odor_blind,normal,4007,True,280,43.2,0,2.995673104401603,24.642857142857146,0.4198090412638108
ppo_robust,odor_blind,normal,4008,True,360,55.51999999999998,0,3.8533481008037813,25.833333333333336,0.41020050900676275
ppo_robust,odor_blind,normal,4009,False,600,79.68,0,5.104441475520144,30.333333333333336,4.129058389157531
ppo_robust,odor_blind,normal,4010,True,468,72.32,0,4.9957878091282435,25.85470085470086,0.44619337135717996
ppo_robust,odor_blind,normal,4011,False,600,4.799999999999998,0,1.1586874453350962,0.0,11.322034999995527
ppo_robust,odor_blind,normal,4012,True,461,70.39999999999998,0,4.879510103994524,30.80260303687636,0.4215762821517354
ppo_robust,odor_blind,normal,4013,False,600,91.04000000000002,0,7.853070126541601,29.5,4.233970501668095
ppo_robust,odor_blind,normal,4014,True,562,85.91999999999999,0,5.959512364557061,31.494661921708182,0.4295165508037746
ppo_robust,odor_blind,normal,4015,False,600,13.599999999999985,0,3.7408487181909607,0.0,11.814145157664495
ppo_robust,odor_blind,normal,4016,False,600,90.72000000000003,0,9.568966155750598,35.0,6.768924322019497
ppo_robust,odor_blind,normal,4017,False,600,23.03999999999998,0,4.764271916778711,0.0,11.760689759780385
ppo_robust,odor_blind,normal,4018,True,134,21.119999999999994,0,1.4691810461917674,9.701492537313433,0.3706112819342716
